kpi,municipality_id,year,count,gender,value,municipality,municipality_type
N15424,1430,2007,1,K,91,Munkedal,K
N15424,1430,2007,1,M,89,Munkedal,K
N15424,1430,2007,1,T,89.7,Munkedal,K
N15424,1430,2008,1,K,100,Munkedal,K
N15424,1430,2008,1,M,88,Munkedal,K
N15424,1430,2008,1,T,92.6,Munkedal,K
N15424,1430,2009,1,K,100,Munkedal,K
N15424,1430,2009,1,M,90,Munkedal,K
N15424,1430,2009,1,T,92.7,Munkedal,K
N15424,1430,2010,1,K,100,Munkedal,K
N15424,1430,2010,1,M,90,Munkedal,K
N15424,1430,2010,1,T,92.9,Munkedal,K
N15424,1430,2011,1,K,95,Munkedal,K
N15424,1430,2011,1,M,81.4,Munkedal,K
N15424,1430,2011,1,T,87.1,Munkedal,K
N15424,1430,2012,1,K,78.4,Munkedal,K
N15424,1430,2012,1,M,77.6,Munkedal,K
N15424,1430,2012,1,T,78,Munkedal,K
N15424,1430,2013,1,K,87.1,Munkedal,K
N15424,1430,2013,1,M,84.6,Munkedal,K
N15424,1430,2013,1,T,86.1,Munkedal,K
N15424,1430,2014,1,K,84,Munkedal,K
N15424,1430,2014,1,M,87.7,Munkedal,K
N15424,1430,2014,1,T,86,Munkedal,K
N15424,1430,2015,1,K,82.2,Munkedal,K
N15424,1430,2015,1,M,83.9,Munkedal,K
N15424,1430,2015,1,T,83.2,Munkedal,K
N15424,1430,2016,1,K,80.4,Munkedal,K
N15424,1430,2016,1,M,77.2,Munkedal,K
N15424,1430,2016,1,T,78.7,Munkedal,K
N15424,1430,2017,1,K,75.6,Munkedal,K
N15424,1430,2017,1,M,68.6,Munkedal,K
N15424,1430,2017,1,T,71.3,Munkedal,K
N15424,1430,2018,1,K,80,Munkedal,K
N15424,1430,2018,1,M,78.9,Munkedal,K
N15424,1430,2018,1,T,79.5,Munkedal,K
N15424,1430,2019,1,K,82.8,Munkedal,K
N15424,1430,2019,1,M,60,Munkedal,K
N15424,1430,2019,1,T,71.7,Munkedal,K
N15424,1430,2020,1,K,82.1,Munkedal,K
N15424,1430,2020,1,M,74.2,Munkedal,K
N15424,1430,2020,1,T,78,Munkedal,K
N15424,1435,1998,1,K,91,Tanum,K
N15424,1435,1998,1,M,90,Tanum,K
N15424,1435,1998,1,T,90.5,Tanum,K
N15424,1435,1999,1,K,100,Tanum,K
N15424,1435,1999,1,M,86,Tanum,K
N15424,1435,1999,1,T,91.5,Tanum,K
N15424,1435,2000,1,K,100,Tanum,K
N15424,1435,2000,1,M,88,Tanum,K
N15424,1435,2000,1,T,92,Tanum,K
N15424,1435,2001,1,K,92,Tanum,K
N15424,1435,2001,1,M,91,Tanum,K
N15424,1435,2001,1,T,91.6,Tanum,K
N15424,1435,2002,1,K,100,Tanum,K
N15424,1435,2002,1,M,91,Tanum,K
N15424,1435,2002,1,T,93.6,Tanum,K
N15424,1435,2003,1,K,95,Tanum,K
N15424,1435,2003,1,M,80,Tanum,K
N15424,1435,2003,1,T,88.5,Tanum,K
N15424,1435,2004,1,K,92,Tanum,K
N15424,1435,2004,1,M,100,Tanum,K
N15424,1435,2004,1,T,95.1,Tanum,K
N15424,1435,2005,1,K,93,Tanum,K
N15424,1435,2005,1,M,92,Tanum,K
N15424,1435,2005,1,T,92.3,Tanum,K
N15424,1435,2006,1,K,92,Tanum,K
N15424,1435,2006,1,M,88,Tanum,K
N15424,1435,2006,1,T,90.1,Tanum,K
N15424,1435,2007,1,K,100,Tanum,K
N15424,1435,2007,1,M,89,Tanum,K
N15424,1435,2007,1,T,91.9,Tanum,K
N15424,1435,2008,1,K,91,Tanum,K
N15424,1435,2008,1,M,88,Tanum,K
N15424,1435,2008,1,T,89.5,Tanum,K
N15424,1435,2009,1,K,100,Tanum,K
N15424,1435,2009,1,M,100,Tanum,K
N15424,1435,2009,1,T,98.8,Tanum,K
N15424,1435,2010,1,K,93,Tanum,K
N15424,1435,2010,1,M,88,Tanum,K
N15424,1435,2010,1,T,90.6,Tanum,K
N15424,1435,2011,1,K,84.8,Tanum,K
N15424,1435,2011,1,M,91.4,Tanum,K
N15424,1435,2011,1,T,88.2,Tanum,K
N15424,1435,2012,1,K,95,Tanum,K
N15424,1435,2012,1,M,92.8,Tanum,K
N15424,1435,2012,1,T,93.9,Tanum,K
N15424,1435,2013,1,K,95,Tanum,K
N15424,1435,2013,1,M,95,Tanum,K
N15424,1435,2013,1,T,94.9,Tanum,K
N15424,1435,2014,1,K,86.4,Tanum,K
N15424,1435,2014,1,M,95,Tanum,K
N15424,1435,2014,1,T,92.9,Tanum,K
N15424,1435,2015,1,K,89.4,Tanum,K
N15424,1435,2015,1,M,86.9,Tanum,K
N15424,1435,2015,1,T,88.2,Tanum,K
N15424,1435,2016,1,K,95,Tanum,K
N15424,1435,2016,1,M,90.6,Tanum,K
N15424,1435,2016,1,T,92,Tanum,K
N15424,1435,2017,1,K,86.9,Tanum,K
N15424,1435,2017,1,M,70.5,Tanum,K
N15424,1435,2017,1,T,78.7,Tanum,K
N15424,1435,2018,1,K,91.7,Tanum,K
N15424,1435,2018,1,M,84.8,Tanum,K
N15424,1435,2018,1,T,88.1,Tanum,K
N15424,1435,2019,1,K,82.5,Tanum,K
N15424,1435,2019,1,M,77.2,Tanum,K
N15424,1435,2019,1,T,80,Tanum,K
N15424,1435,2020,1,K,87.3,Tanum,K
N15424,1435,2020,1,M,81.1,Tanum,K
N15424,1435,2020,1,T,83.9,Tanum,K
N15424,1438,1998,1,K,100,Dals-Ed,K
N15424,1438,1998,1,M,81,Dals-Ed,K
N15424,1438,1998,1,T,85.3,Dals-Ed,K
N15424,1438,1999,1,K,100,Dals-Ed,K
N15424,1438,1999,1,M,100,Dals-Ed,K
N15424,1438,1999,1,T,95.8,Dals-Ed,K
N15424,1438,2000,1,K,100,Dals-Ed,K
N15424,1438,2000,1,M,100,Dals-Ed,K
N15424,1438,2000,1,T,96.9,Dals-Ed,K
N15424,1438,2001,1,K,100,Dals-Ed,K
N15424,1438,2001,1,M,100,Dals-Ed,K
N15424,1438,2001,1,T,93.7,Dals-Ed,K
N15424,1438,2002,1,K,100,Dals-Ed,K
N15424,1438,2002,1,M,100,Dals-Ed,K
N15424,1438,2002,1,T,90.5,Dals-Ed,K
N15424,1438,2003,1,K,100,Dals-Ed,K
N15424,1438,2003,1,M,100,Dals-Ed,K
N15424,1438,2003,1,T,89.2,Dals-Ed,K
N15424,1438,2004,1,K,100,Dals-Ed,K
N15424,1438,2004,1,M,87,Dals-Ed,K
N15424,1438,2004,1,T,88.6,Dals-Ed,K
N15424,1438,2005,1,K,100,Dals-Ed,K
N15424,1438,2005,1,M,100,Dals-Ed,K
N15424,1438,2005,1,T,93.2,Dals-Ed,K
N15424,1438,2006,1,K,100,Dals-Ed,K
N15424,1438,2006,1,M,100,Dals-Ed,K
N15424,1438,2006,1,T,93.3,Dals-Ed,K
N15424,1438,2007,1,K,100,Dals-Ed,K
N15424,1438,2007,1,M,78,Dals-Ed,K
N15424,1438,2007,1,T,81.8,Dals-Ed,K
N15424,1438,2008,1,K,100,Dals-Ed,K
N15424,1438,2008,1,M,100,Dals-Ed,K
N15424,1438,2008,1,T,90.9,Dals-Ed,K
N15424,1438,2009,1,K,100,Dals-Ed,K
N15424,1438,2009,1,M,77,Dals-Ed,K
N15424,1438,2009,1,T,87.3,Dals-Ed,K
N15424,1438,2010,1,K,74,Dals-Ed,K
N15424,1438,2010,1,M,79,Dals-Ed,K
N15424,1438,2010,1,T,76.4,Dals-Ed,K
N15424,1438,2011,1,K,NA,Dals-Ed,K
N15424,1438,2011,1,M,NA,Dals-Ed,K
N15424,1438,2011,1,T,95,Dals-Ed,K
N15424,1438,2012,1,K,NA,Dals-Ed,K
N15424,1438,2012,1,M,NA,Dals-Ed,K
N15424,1438,2012,1,T,84.4,Dals-Ed,K
N15424,1438,2013,1,K,NA,Dals-Ed,K
N15424,1438,2013,1,M,NA,Dals-Ed,K
N15424,1438,2013,1,T,95,Dals-Ed,K
N15424,1438,2014,1,K,NA,Dals-Ed,K
N15424,1438,2014,1,M,NA,Dals-Ed,K
N15424,1438,2014,1,T,84.1,Dals-Ed,K
N15424,1438,2015,1,K,80,Dals-Ed,K
N15424,1438,2015,1,M,60.9,Dals-Ed,K
N15424,1438,2015,1,T,70.8,Dals-Ed,K
N15424,1438,2016,1,K,100,Dals-Ed,K
N15424,1438,2016,1,M,NA,Dals-Ed,K
N15424,1438,2016,1,T,95,Dals-Ed,K
N15424,1438,2017,1,K,100,Dals-Ed,K
N15424,1438,2017,1,M,65.6,Dals-Ed,K
N15424,1438,2017,1,T,78,Dals-Ed,K
N15424,1438,2018,1,K,79.3,Dals-Ed,K
N15424,1438,2018,1,M,NA,Dals-Ed,K
N15424,1438,2018,1,T,81.5,Dals-Ed,K
N15424,1438,2019,1,K,NA,Dals-Ed,K
N15424,1438,2019,1,M,NA,Dals-Ed,K
N15424,1438,2019,1,T,84.9,Dals-Ed,K
N15424,1438,2020,1,K,95.5,Dals-Ed,K
N15424,1438,2020,1,M,73.1,Dals-Ed,K
N15424,1438,2020,1,T,83.3,Dals-Ed,K
N15424,1439,1998,1,K,100,Färgelanda,K
N15424,1439,1998,1,M,100,Färgelanda,K
N15424,1439,1998,1,T,97,Färgelanda,K
N15424,1439,1999,1,K,100,Färgelanda,K
N15424,1439,1999,1,M,100,Färgelanda,K
N15424,1439,1999,1,T,100,Färgelanda,K
N15424,1439,2000,1,K,100,Färgelanda,K
N15424,1439,2000,1,M,90,Färgelanda,K
N15424,1439,2000,1,T,91,Färgelanda,K
N15424,1439,2001,1,K,100,Färgelanda,K
N15424,1439,2001,1,M,82,Färgelanda,K
N15424,1439,2001,1,T,89.6,Färgelanda,K
N15424,1439,2002,1,K,100,Färgelanda,K
N15424,1439,2002,1,M,90,Färgelanda,K
N15424,1439,2002,1,T,91.5,Färgelanda,K
N15424,1439,2003,1,K,100,Färgelanda,K
N15424,1439,2003,1,M,100,Färgelanda,K
N15424,1439,2003,1,T,95.2,Färgelanda,K
N15424,1439,2004,1,K,100,Färgelanda,K
N15424,1439,2004,1,M,100,Färgelanda,K
N15424,1439,2004,1,T,94.9,Färgelanda,K
N15424,1439,2005,1,K,100,Färgelanda,K
N15424,1439,2005,1,M,84,Färgelanda,K
N15424,1439,2005,1,T,89,Färgelanda,K
N15424,1439,2006,1,K,100,Färgelanda,K
N15424,1439,2006,1,M,100,Färgelanda,K
N15424,1439,2006,1,T,93.3,Färgelanda,K
N15424,1439,2007,1,K,90,Färgelanda,K
N15424,1439,2007,1,M,86,Färgelanda,K
N15424,1439,2007,1,T,88.5,Färgelanda,K
N15424,1439,2008,1,K,100,Färgelanda,K
N15424,1439,2008,1,M,87,Färgelanda,K
N15424,1439,2008,1,T,92.2,Färgelanda,K
N15424,1439,2009,1,K,91,Färgelanda,K
N15424,1439,2009,1,M,83,Färgelanda,K
N15424,1439,2009,1,T,86.6,Färgelanda,K
N15424,1439,2010,1,K,100,Färgelanda,K
N15424,1439,2010,1,M,85,Färgelanda,K
N15424,1439,2010,1,T,88.3,Färgelanda,K
N15424,1439,2011,1,K,NA,Färgelanda,K
N15424,1439,2011,1,M,79.2,Färgelanda,K
N15424,1439,2011,1,T,83.8,Färgelanda,K
N15424,1439,2012,1,K,NA,Färgelanda,K
N15424,1439,2012,1,M,76.2,Färgelanda,K
N15424,1439,2012,1,T,83.3,Färgelanda,K
N15424,1439,2013,1,K,83.3,Färgelanda,K
N15424,1439,2013,1,M,81.8,Färgelanda,K
N15424,1439,2013,1,T,82.5,Färgelanda,K
N15424,1439,2014,1,K,77.8,Färgelanda,K
N15424,1439,2014,1,M,79.4,Färgelanda,K
N15424,1439,2014,1,T,78.6,Färgelanda,K
N15424,1439,2015,1,K,54.8,Färgelanda,K
N15424,1439,2015,1,M,48.4,Färgelanda,K
N15424,1439,2015,1,T,51.6,Färgelanda,K
N15424,1439,2016,1,K,NA,Färgelanda,K
N15424,1439,2016,1,M,84.6,Färgelanda,K
N15424,1439,2016,1,T,85.7,Färgelanda,K
N15424,1439,2017,1,K,81.6,Färgelanda,K
N15424,1439,2017,1,M,79.5,Färgelanda,K
N15424,1439,2017,1,T,80.5,Färgelanda,K
N15424,1439,2018,1,K,78.1,Färgelanda,K
N15424,1439,2018,1,M,67.6,Färgelanda,K
N15424,1439,2018,1,T,72.7,Färgelanda,K
N15424,1439,2019,1,K,78.8,Färgelanda,K
N15424,1439,2019,1,M,66.7,Färgelanda,K
N15424,1439,2019,1,T,73.3,Färgelanda,K
N15424,1439,2020,1,K,73.7,Färgelanda,K
N15424,1439,2020,1,M,80,Färgelanda,K
N15424,1439,2020,1,T,76.7,Färgelanda,K
N15424,1440,1998,1,K,95,Ale,K
N15424,1440,1998,1,M,87,Ale,K
N15424,1440,1998,1,T,91,Ale,K
N15424,1440,1999,1,K,91,Ale,K
N15424,1440,1999,1,M,89,Ale,K
N15424,1440,1999,1,T,90.2,Ale,K
N15424,1440,2000,1,K,92,Ale,K
N15424,1440,2000,1,M,90,Ale,K
N15424,1440,2000,1,T,91.1,Ale,K
N15424,1440,2001,1,K,94,Ale,K
N15424,1440,2001,1,M,92,Ale,K
N15424,1440,2001,1,T,92.9,Ale,K
N15424,1440,2002,1,K,92,Ale,K
N15424,1440,2002,1,M,86,Ale,K
N15424,1440,2002,1,T,89,Ale,K
N15424,1440,2003,1,K,92,Ale,K
N15424,1440,2003,1,M,92,Ale,K
N15424,1440,2003,1,T,91.8,Ale,K
N15424,1440,2004,1,K,89,Ale,K
N15424,1440,2004,1,M,85,Ale,K
N15424,1440,2004,1,T,87.1,Ale,K
N15424,1440,2005,1,K,94,Ale,K
N15424,1440,2005,1,M,91,Ale,K
N15424,1440,2005,1,T,92.5,Ale,K
N15424,1440,2006,1,K,89,Ale,K
N15424,1440,2006,1,M,85,Ale,K
N15424,1440,2006,1,T,86.9,Ale,K
N15424,1440,2007,1,K,93,Ale,K
N15424,1440,2007,1,M,88,Ale,K
N15424,1440,2007,1,T,90.3,Ale,K
N15424,1440,2008,1,K,88,Ale,K
N15424,1440,2008,1,M,80,Ale,K
N15424,1440,2008,1,T,83.9,Ale,K
N15424,1440,2009,1,K,85,Ale,K
N15424,1440,2009,1,M,82,Ale,K
N15424,1440,2009,1,T,83.4,Ale,K
N15424,1440,2010,1,K,83,Ale,K
N15424,1440,2010,1,M,86,Ale,K
N15424,1440,2010,1,T,84.3,Ale,K
N15424,1440,2011,1,K,85.3,Ale,K
N15424,1440,2011,1,M,82.3,Ale,K
N15424,1440,2011,1,T,83.7,Ale,K
N15424,1440,2012,1,K,90.3,Ale,K
N15424,1440,2012,1,M,79.5,Ale,K
N15424,1440,2012,1,T,84.8,Ale,K
N15424,1440,2013,1,K,87,Ale,K
N15424,1440,2013,1,M,81.5,Ale,K
N15424,1440,2013,1,T,84,Ale,K
N15424,1440,2014,1,K,83.1,Ale,K
N15424,1440,2014,1,M,81.2,Ale,K
N15424,1440,2014,1,T,82.1,Ale,K
N15424,1440,2015,1,K,83.1,Ale,K
N15424,1440,2015,1,M,82.1,Ale,K
N15424,1440,2015,1,T,82.6,Ale,K
N15424,1440,2016,1,K,89.9,Ale,K
N15424,1440,2016,1,M,75,Ale,K
N15424,1440,2016,1,T,81.8,Ale,K
N15424,1440,2017,1,K,89,Ale,K
N15424,1440,2017,1,M,74.7,Ale,K
N15424,1440,2017,1,T,80.7,Ale,K
N15424,1440,2018,1,K,86.9,Ale,K
N15424,1440,2018,1,M,84.6,Ale,K
N15424,1440,2018,1,T,85.6,Ale,K
N15424,1440,2019,1,K,88.4,Ale,K
N15424,1440,2019,1,M,86.8,Ale,K
N15424,1440,2019,1,T,87.6,Ale,K
N15424,1441,1998,1,K,95,Lerum,K
N15424,1441,1998,1,M,96,Lerum,K
N15424,1441,1998,1,T,95.6,Lerum,K
N15424,1441,1999,1,K,100,Lerum,K
N15424,1441,1999,1,M,90,Lerum,K
N15424,1441,1999,1,T,94,Lerum,K
N15424,1441,2000,1,K,91,Lerum,K
N15424,1441,2000,1,M,88,Lerum,K
N15424,1441,2000,1,T,89.7,Lerum,K
N15424,1441,2001,1,K,92,Lerum,K
N15424,1441,2001,1,M,95,Lerum,K
N15424,1441,2001,1,T,93.6,Lerum,K
N15424,1441,2002,1,K,93,Lerum,K
N15424,1441,2002,1,M,91,Lerum,K
N15424,1441,2002,1,T,92.4,Lerum,K
N15424,1441,2003,1,K,93,Lerum,K
N15424,1441,2003,1,M,94,Lerum,K
N15424,1441,2003,1,T,93.5,Lerum,K
N15424,1441,2004,1,K,95,Lerum,K
N15424,1441,2004,1,M,94,Lerum,K
N15424,1441,2004,1,T,94.6,Lerum,K
N15424,1441,2005,1,K,92,Lerum,K
N15424,1441,2005,1,M,92,Lerum,K
N15424,1441,2005,1,T,92.3,Lerum,K
N15424,1441,2006,1,K,91,Lerum,K
N15424,1441,2006,1,M,85,Lerum,K
N15424,1441,2006,1,T,88.1,Lerum,K
N15424,1441,2007,1,K,93,Lerum,K
N15424,1441,2007,1,M,92,Lerum,K
N15424,1441,2007,1,T,92.1,Lerum,K
N15424,1441,2008,1,K,94,Lerum,K
N15424,1441,2008,1,M,91,Lerum,K
N15424,1441,2008,1,T,92.6,Lerum,K
N15424,1441,2009,1,K,92,Lerum,K
N15424,1441,2009,1,M,93,Lerum,K
N15424,1441,2009,1,T,92.6,Lerum,K
N15424,1441,2010,1,K,93,Lerum,K
N15424,1441,2010,1,M,91,Lerum,K
N15424,1441,2010,1,T,91.7,Lerum,K
N15424,1441,2011,1,K,95.8,Lerum,K
N15424,1441,2011,1,M,95.3,Lerum,K
N15424,1441,2011,1,T,95.6,Lerum,K
N15424,1441,2012,1,K,94.9,Lerum,K
N15424,1441,2012,1,M,93.7,Lerum,K
N15424,1441,2012,1,T,94.3,Lerum,K
N15424,1441,2013,1,K,95.5,Lerum,K
N15424,1441,2013,1,M,93.5,Lerum,K
N15424,1441,2013,1,T,94.4,Lerum,K
N15424,1441,2014,1,K,94.5,Lerum,K
N15424,1441,2014,1,M,90.6,Lerum,K
N15424,1441,2014,1,T,92.4,Lerum,K
N15424,1441,2015,1,K,91.9,Lerum,K
N15424,1441,2015,1,M,90.2,Lerum,K
N15424,1441,2015,1,T,90.9,Lerum,K
N15424,1441,2016,1,K,92.5,Lerum,K
N15424,1441,2016,1,M,86.3,Lerum,K
N15424,1441,2016,1,T,89.3,Lerum,K
N15424,1441,2017,1,K,88.7,Lerum,K
N15424,1441,2017,1,M,79.4,Lerum,K
N15424,1441,2017,1,T,83.5,Lerum,K
N15424,1441,2018,1,K,93,Lerum,K
N15424,1441,2018,1,M,86.6,Lerum,K
N15424,1441,2018,1,T,89.7,Lerum,K
N15424,1441,2019,1,K,91.6,Lerum,K
N15424,1441,2019,1,M,88.2,Lerum,K
N15424,1441,2019,1,T,89.8,Lerum,K
N15424,1442,1998,1,K,92,Vårgårda,K
N15424,1442,1998,1,M,87,Vårgårda,K
N15424,1442,1998,1,T,89.8,Vårgårda,K
N15424,1442,1999,1,K,90,Vårgårda,K
N15424,1442,1999,1,M,100,Vårgårda,K
N15424,1442,1999,1,T,93.5,Vårgårda,K
N15424,1442,2000,1,K,89,Vårgårda,K
N15424,1442,2000,1,M,83,Vårgårda,K
N15424,1442,2000,1,T,85.1,Vårgårda,K
N15424,1442,2001,1,K,86,Vårgårda,K
N15424,1442,2001,1,M,89,Vårgårda,K
N15424,1442,2001,1,T,87.7,Vårgårda,K
N15424,1442,2002,1,K,94,Vårgårda,K
N15424,1442,2002,1,M,81,Vårgårda,K
N15424,1442,2002,1,T,87.4,Vårgårda,K
N15424,1442,2003,1,K,100,Vårgårda,K
N15424,1442,2003,1,M,90,Vårgårda,K
N15424,1442,2003,1,T,93,Vårgårda,K
N15424,1442,2004,1,K,92,Vårgårda,K
N15424,1442,2004,1,M,79,Vårgårda,K
N15424,1442,2004,1,T,85,Vårgårda,K
N15424,1442,2005,1,K,83,Vårgårda,K
N15424,1442,2005,1,M,84,Vårgårda,K
N15424,1442,2005,1,T,83.7,Vårgårda,K
N15424,1442,2006,1,K,86,Vårgårda,K
N15424,1442,2006,1,M,90,Vårgårda,K
N15424,1442,2006,1,T,88.3,Vårgårda,K
N15424,1442,2007,1,K,81,Vårgårda,K
N15424,1442,2007,1,M,90,Vårgårda,K
N15424,1442,2007,1,T,85.5,Vårgårda,K
N15424,1442,2008,1,K,77,Vårgårda,K
N15424,1442,2008,1,M,80,Vårgårda,K
N15424,1442,2008,1,T,78.4,Vårgårda,K
N15424,1442,2009,1,K,83,Vårgårda,K
N15424,1442,2009,1,M,88,Vårgårda,K
N15424,1442,2009,1,T,85.4,Vårgårda,K
N15424,1442,2010,1,K,86,Vårgårda,K
N15424,1442,2010,1,M,81,Vårgårda,K
N15424,1442,2010,1,T,83.4,Vårgårda,K
N15424,1442,2011,1,K,90.1,Vårgårda,K
N15424,1442,2011,1,M,89.3,Vårgårda,K
N15424,1442,2011,1,T,89.7,Vårgårda,K
N15424,1442,2012,1,K,89.4,Vårgårda,K
N15424,1442,2012,1,M,90.3,Vårgårda,K
N15424,1442,2012,1,T,89.9,Vårgårda,K
N15424,1442,2013,1,K,88.3,Vårgårda,K
N15424,1442,2013,1,M,95,Vårgårda,K
N15424,1442,2013,1,T,91.5,Vårgårda,K
N15424,1442,2014,1,K,90,Vårgårda,K
N15424,1442,2014,1,M,86.2,Vårgårda,K
N15424,1442,2014,1,T,88.3,Vårgårda,K
N15424,1442,2015,1,K,81.5,Vårgårda,K
N15424,1442,2015,1,M,73.7,Vårgårda,K
N15424,1442,2015,1,T,77.9,Vårgårda,K
N15424,1442,2016,1,K,90.2,Vårgårda,K
N15424,1442,2016,1,M,70,Vårgårda,K
N15424,1442,2016,1,T,81.1,Vårgårda,K
N15424,1442,2017,1,K,85.1,Vårgårda,K
N15424,1442,2017,1,M,70.9,Vårgårda,K
N15424,1442,2017,1,T,76.2,Vårgårda,K
N15424,1442,2018,1,K,80,Vårgårda,K
N15424,1442,2018,1,M,75.3,Vårgårda,K
N15424,1442,2018,1,T,77.2,Vårgårda,K
N15424,1442,2019,1,K,76.9,Vårgårda,K
N15424,1442,2019,1,M,80.4,Vårgårda,K
N15424,1442,2019,1,T,78.7,Vårgårda,K
N15424,1442,2020,1,K,85.1,Vårgårda,K
N15424,1442,2020,1,M,75,Vårgårda,K
N15424,1442,2020,1,T,80.5,Vårgårda,K
N15424,1443,1998,1,K,100,Bollebygd,K
N15424,1443,1998,1,M,100,Bollebygd,K
N15424,1443,1998,1,T,91.7,Bollebygd,K
N15424,1443,1999,1,K,100,Bollebygd,K
N15424,1443,1999,1,M,100,Bollebygd,K
N15424,1443,1999,1,T,91.8,Bollebygd,K
N15424,1443,2000,1,K,100,Bollebygd,K
N15424,1443,2000,1,M,100,Bollebygd,K
N15424,1443,2000,1,T,94,Bollebygd,K
N15424,1443,2001,1,K,100,Bollebygd,K
N15424,1443,2001,1,M,86,Bollebygd,K
N15424,1443,2001,1,T,88.9,Bollebygd,K
N15424,1443,2002,1,K,100,Bollebygd,K
N15424,1443,2002,1,M,100,Bollebygd,K
N15424,1443,2002,1,T,93.9,Bollebygd,K
N15424,1443,2003,1,K,100,Bollebygd,K
N15424,1443,2003,1,M,100,Bollebygd,K
N15424,1443,2003,1,T,93.2,Bollebygd,K
N15424,1443,2004,1,K,100,Bollebygd,K
N15424,1443,2004,1,M,89,Bollebygd,K
N15424,1443,2004,1,T,93.5,Bollebygd,K
N15424,1443,2005,1,K,100,Bollebygd,K
N15424,1443,2005,1,M,89,Bollebygd,K
N15424,1443,2005,1,T,90.4,Bollebygd,K
N15424,1443,2006,1,K,100,Bollebygd,K
N15424,1443,2006,1,M,100,Bollebygd,K
N15424,1443,2006,1,T,94.9,Bollebygd,K
N15424,1443,2007,1,K,88,Bollebygd,K
N15424,1443,2007,1,M,91,Bollebygd,K
N15424,1443,2007,1,T,88.9,Bollebygd,K
N15424,1443,2008,1,K,86,Bollebygd,K
N15424,1443,2008,1,M,78,Bollebygd,K
N15424,1443,2008,1,T,82.4,Bollebygd,K
N15424,1443,2009,1,K,100,Bollebygd,K
N15424,1443,2009,1,M,90,Bollebygd,K
N15424,1443,2009,1,T,92.1,Bollebygd,K
N15424,1443,2010,1,K,86,Bollebygd,K
N15424,1443,2010,1,M,91,Bollebygd,K
N15424,1443,2010,1,T,88.2,Bollebygd,K
N15424,1443,2011,1,K,95,Bollebygd,K
N15424,1443,2011,1,M,95,Bollebygd,K
N15424,1443,2011,1,T,94.6,Bollebygd,K
N15424,1443,2012,1,K,NA,Bollebygd,K
N15424,1443,2012,1,M,95,Bollebygd,K
N15424,1443,2012,1,T,95,Bollebygd,K
N15424,1443,2013,1,K,95,Bollebygd,K
N15424,1443,2013,1,M,95,Bollebygd,K
N15424,1443,2013,1,T,94.4,Bollebygd,K
N15424,1443,2014,1,K,76.9,Bollebygd,K
N15424,1443,2014,1,M,95,Bollebygd,K
N15424,1443,2014,1,T,84.9,Bollebygd,K
N15424,1443,2015,1,K,NA,Bollebygd,K
N15424,1443,2015,1,M,NA,Bollebygd,K
N15424,1443,2015,1,T,92.4,Bollebygd,K
N15424,1443,2016,1,K,NA,Bollebygd,K
N15424,1443,2016,1,M,95,Bollebygd,K
N15424,1443,2016,1,T,94.1,Bollebygd,K
N15424,1443,2017,1,K,95,Bollebygd,K
N15424,1443,2017,1,M,95,Bollebygd,K
N15424,1443,2017,1,T,93,Bollebygd,K
N15424,1443,2018,1,K,95,Bollebygd,K
N15424,1443,2018,1,M,90.9,Bollebygd,K
N15424,1443,2018,1,T,93.3,Bollebygd,K
N15424,1443,2019,1,K,90.6,Bollebygd,K
N15424,1443,2019,1,M,89.3,Bollebygd,K
N15424,1443,2019,1,T,90,Bollebygd,K
N15424,1443,2020,1,K,87.5,Bollebygd,K
N15424,1443,2020,1,M,90.1,Bollebygd,K
N15424,1443,2020,1,T,89.1,Bollebygd,K
N15424,1444,1998,1,K,100,Grästorp,K
N15424,1444,1998,1,M,100,Grästorp,K
N15424,1444,1998,1,T,93.7,Grästorp,K
N15424,1444,1999,1,K,100,Grästorp,K
N15424,1444,1999,1,M,100,Grästorp,K
N15424,1444,1999,1,T,97.6,Grästorp,K
N15424,1444,2000,1,K,100,Grästorp,K
N15424,1444,2000,1,M,86,Grästorp,K
N15424,1444,2000,1,T,92.1,Grästorp,K
N15424,1444,2001,1,K,100,Grästorp,K
N15424,1444,2001,1,M,100,Grästorp,K
N15424,1444,2001,1,T,95.4,Grästorp,K
N15424,1444,2002,1,K,100,Grästorp,K
N15424,1444,2002,1,M,100,Grästorp,K
N15424,1444,2002,1,T,94.2,Grästorp,K
N15424,1444,2003,1,K,100,Grästorp,K
N15424,1444,2003,1,M,100,Grästorp,K
N15424,1444,2003,1,T,96.8,Grästorp,K
N15424,1444,2004,1,K,100,Grästorp,K
N15424,1444,2004,1,M,90,Grästorp,K
N15424,1444,2004,1,T,91.8,Grästorp,K
N15424,1444,2005,1,K,100,Grästorp,K
N15424,1444,2005,1,M,100,Grästorp,K
N15424,1444,2005,1,T,98.8,Grästorp,K
N15424,1444,2006,1,K,91,Grästorp,K
N15424,1444,2006,1,M,100,Grästorp,K
N15424,1444,2006,1,T,93.8,Grästorp,K
N15424,1444,2007,1,K,100,Grästorp,K
N15424,1444,2007,1,M,100,Grästorp,K
N15424,1444,2007,1,T,95.6,Grästorp,K
N15424,1444,2008,1,K,100,Grästorp,K
N15424,1444,2008,1,M,100,Grästorp,K
N15424,1444,2008,1,T,95.8,Grästorp,K
N15424,1444,2009,1,K,100,Grästorp,K
N15424,1444,2009,1,M,88,Grästorp,K
N15424,1444,2009,1,T,92,Grästorp,K
N15424,1444,2010,1,K,86,Grästorp,K
